연도,월,행정구역구분명,행정구역명,총 인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,총 인구수 (남),0~9세 (남),10~19세 (남),20~29세 (남),30~39세 (남),40~49세 (남),50~59세 (남),60~69세 (남),70~79세 (남),80~89세 (남),90~99세 (남),100세 이상 (남),총 인구수 (여),0~9세 (여),10~19세 (여),20~29세 (여),30~39세 (여),40~49세 (여),50~59세 (여),60~69세 (여),70~79세 (여),80~89세 (여),90~99세 (여),100세 이상 (여)
2021,04,읍면동,경기도 구리시 수택1동,17304,707,1162,2680,2036,2475,3566,2833,1256,520,67,2,8633,381,606,1327,1095,1246,1789,1445,551,176,16,1,8671,326,556,1353,941,1229,1777,1388,705,344,51,1
2021,04,읍면동,경기도 구리시 수택2동,25598,1323,2093,3793,3181,3666,5041,3887,1727,783,98,6,12749,661,1109,2001,1628,1905,2493,1910,740,281,19,2,12849,662,984,1792,1553,1761,2548,1977,987,502,79,4
2021,04,읍면동,경기도 구리시 수택3동,21716,1549,2239,3034,2665,3899,3996,2485,1233,539,72,5,10948,789,1157,1617,1352,1903,2061,1284,553,213,18,1,10768,760,1082,1417,1313,1996,1935,1201,680,326,54,4
2021,04,읍면동,경기도 구리시 인창동 ,23307,1717,2363,3329,2969,3922,4251,2752,1343,593,66,2,11380,870,1229,1665,1451,1906,2079,1338,595,224,22,1,11927,847,1134,1664,1518,2016,2172,1414,748,369,44,1
2021,04,시군,경기도 군포시 ,271007,19818,26043,37777,37519,43680,47717,34409,15103,7703,1197,41,134427,10132,13467,19733,19470,21535,23300,16909,6813,2737,321,10,136580,9686,12576,18044,18049,22145,24417,17500,8290,4966,876,31
2021,04,읍면동,경기도 군포시 광정동 ,25231,1688,2706,3626,3213,4182,4442,2898,1381,921,166,8,12245,859,1415,1821,1607,1959,2239,1412,586,302,44,1,12986,829,1291,1805,1606,2223,2203,1486,795,619,122,7
2021,04,읍면동,경기도 군포시 군포1동,33403,1920,2603,5407,4576,4971,6500,4622,1888,780,131,5,17637,969,1364,3003,2609,2658,3400,2392,906,297,38,1,15766,951,1239,2404,1967,2313,3100,2230,982,483,93,4
2021,04,읍면동,경기도 군포시 군포2동,53278,4560,6087,7170,7037,9108,9275,6238,2505,1119,175,4,26421,2343,3129,3714,3583,4444,4454,3128,1188,393,43,2,26857,2217,2958,3456,3454,4664,4821,3110,1317,726,132,2
2021,04,읍면동,경기도 군포시 궁내동 ,20861,1821,3077,2526,2168,4065,3565,2023,923,608,82,3,10189,979,1547,1334,1034,1866,1784,995,408,211,31,0,10672,842,1530,1192,1134,2199,1781,1028,515,397,51,3
2021,04,읍면동,경기도 군포시 금정동 ,17361,831,1140,2765,2330,2481,3443,2777,1100,426,66,2,9048,441,598,1480,1324,1348,1784,1371,538,151,13,0,8313,390,542,1285,1006,1133,1659,1406,562,275,53,2
2021,04,읍면동,경기도 군포시 대야동 ,20601,2223,1756,2554,3649,3368,3266,2367,957,391,65,5,10340,1124,916,1274,1858,1752,1563,1218,474,141,17,3,10261,1099,840,1280,1791,1616,1703,1149,483,250,48,2
2021,04,읍면동,경기도 군포시 산본1동,15919,640,824,2480,2173,2054,2983,2707,1357,592,102,7,7977,333,442,1346,1235,1109,1406,1277,612,197,19,1,7942,307,382,1134,938,945,1577,1430,745,395,83,6
2021,04,읍면동,경기도 군포시 산본2동,26998,2180,2745,3654,3474,4390,4746,3627,1384,678,118,2,13077,1104,1421,1880,1683,2076,2202,1807,630,246,28,0,13921,1076,1324,1774,1791,2314,2544,1820,754,432,90,2
2021,04,읍면동,경기도 군포시 수리동 ,16583,1011,1583,2050,2103,2611,2945,2157,1197,819,104,3,7891,470,820,1051,1075,1254,1395,994,491,302,37,2,8692,541,763,999,1028,1357,1550,1163,706,517,67,1
2021,04,읍면동,경기도 군포시 오금동 ,21850,1816,2121,2812,3667,3720,3448,2394,1124,663,84,1,10616,921,1105,1462,1826,1781,1629,1132,469,265,26,0,11234,895,1016,1350,1841,1939,1819,1262,655,398,58,1
2021,04,읍면동,경기도 군포시 재궁동 ,18922,1128,1401,2733,3129,2730,3104,2599,1287,706,104,1,8986,589,710,1368,1636,1288,1444,1183,511,232,25,0,9936,539,691,1365,1493,1442,1660,1416,776,474,79,1
2021,04,시군,경기도 김포시 ,481719,55329,48622,53041,76664,90428,67795,51319,26081,10812,1578,50,241239,28162,24796,27346,37617,47020,34657,24983,12180,4095,372,11,240480,27167,23826,25695,39047,43408,33138,26336,13901,6717,1206,39
2021,04,읍면동,경기도 김포시 고촌읍 ,47304,6439,4519,4385,8681,9022,5982,5102,2199,831,136,8,23606,3357,2351,2192,4134,4688,2975,2447,1118,316,27,1,23698,3082,2168,2193,4547,4334,3007,2655,1081,515,109,7
2021,04,읍면동,경기도 김포시 구래동 ,43237,6498,3774,5606,10035,8361,4044,2996,1399,453,69,2,21533,3279,1856,2698,5027,4532,1964,1355,638,168,15,1,21704,3219,1918,2908,5008,3829,2080,1641,761,285,54,1
2021,04,읍면동,경기도 김포시 김포본동,61749,5990,6382,7856,8342,10798,10369,6827,3411,1570,199,5,30421,2997,3251,4177,4030,5305,5145,3372,1500,589,54,1,31328,2993,3131,3679,4312,5493,5224,3455,1911,981,145,4
2021,04,읍면동,경기도 김포시 대곶면 ,9784,326,521,912,854,1247,2140,2117,1053,525,88,1,5730,178,283,573,549,789,1366,1231,533,209,19,0,4054,148,238,339,305,458,774,886,520,316,69,1
2021,04,읍면동,경기도 김포시 마산동 ,34614,5418,3013,3081,7618,6769,3402,3017,1692,519,84,1,17124,2760,1510,1502,3781,3638,1624,1309,784,194,22,0,17490,2658,1503,1579,3837,3131,1778,1708,908,325,62,1
2021,04,읍면동,경기도 김포시 사우동 ,22812,1544,2080,3181,2813,3782,4222,2906,1507,681,90,6,11457,822,1095,1689,1466,1925,2103,1410,677,252,18,0,11355,722,985,1492,1347,1857,2119,1496,830,429,72,6
2021,04,읍면동,경기도 김포시 양촌읍 ,29067,2316,2510,2970,3870,4837,5004,4332,2150,922,152,4,15335,1157,1299,1622,2154,2734,2753,2230,1013,341,30,2,13732,1159,1211,1348,1716,2103,2251,2102,1137,581,122,2
2021,04,읍면동,경기도 김포시 운양동 ,49686,7516,5300,4602,9026,10939,5676,3912,1957,654,104,0,24313,3834,2714,2232,4095,5685,2799,1755,914,258,27,0,25373,3682,2586,2370,4931,5254,2877,2157,1043,396,77,0
2021,04,읍면동,경기도 김포시 월곶면 ,5512,143,240,526,401,597,1152,1304,705,365,76,3,3035,67,116,325,234,373,664,718,385,138,15,0,2477,76,124,201,167,224,488,586,320,227,61,3
2021,04,읍면동,경기도 김포시 장기동 ,41332,5619,5069,4000,6677,9109,4884,3377,1828,674,92,3,20260,2875,2463,2053,3150,4655,2458,1528,813,249,15,1,21072,2744,2606,1947,3527,4454,2426,1849,1015,425,77,2
2021,04,읍면동,경기도 김포시 장기본동,39130,4889,5514,3967,5542,8392,5091,3211,1766,664,92,2,19079,2433,2802,1996,2553,4136,2579,1478,814,262,25,1,20051,2456,2712,1971,2989,4256,2512,1733,952,402,67,1
2021,04,읍면동,경기도 김포시 통진읍 ,27215,1653,2284,3327,2946,4050,5221,4395,2117,1055,162,5,14564,852,1242,2015,1666,2257,2828,2326,961,370,45,2,12651,801,1042,1312,1280,1793,2393,2069,1156,685,117,3
2021,04,읍면동,경기도 김포시 풍무동 ,62120,6715,6972,7815,9203,11660,8942,6039,3262,1348,157,7,30332,3413,3568,3780,4389,5760,4442,2860,1540,540,38,2,31788,3302,3404,4035,4814,5900,4500,3179,1722,808,119,5
2021,04,읍면동,경기도 김포시 하성면 ,8157,263,444,813,656,865,1666,1784,1035,551,77,3,4450,138,246,492,389,543,957,964,490,209,22,0,3707,125,198,321,267,322,709,820,545,342,55,3
2021,04,시군,경기도 남양주시,721767,64690,77742,85727,89842,131232,118804,86377,45207,19294,2722,130,359354,33311,39893,44665,44347,65776,60689,42066,20653,7300,625,29,362413,31379,37849,41062,45495,65456,58115,44311,24554,11994,2097,101
2021,04,읍면동,경기도 남양주시 금곡동,18751,690,1173,2455,2070,2230,3853,3649,1639,856,131,5,9576,351,617,1371,1180,1185,1934,1846,767,296,28,1,9175,339,556,1084,890,1045,1919,1803,872,560,103,4
2021,04,읍면동,경기도 남양주시 다산1동 ,80444,10531,8467,9241,13390,15848,10604,7237,3513,1401,205,7,39530,5362,4237,4602,6383,8090,5249,3363,1693,516,34,1,40914,5169,4230,4639,7007,7758,5355,3874,1820,885,171,6
2021,04,읍면동,경기도 남양주시 다산2동 ,35993,4747,3782,3771,5646,7321,5177,3478,1418,560,90,3,17546,2421,1947,1893,2576,3688,2541,1604,650,205,20,1,18447,2326,1835,1878,3070,3633,2636,1874,768,355,70,2
2021,04,읍면동,경기도 남양주시 별내동,75227,8502,6961,9064,12116,13545,11112,8549,3715,1423,223,17,36596,4325,3435,4505,5843,6767,5307,4093,1784,491,42,4,38631,4177,3526,4559,6273,6778,5805,4456,1931,932,181,13
2021,04,읍면동,경기도 남양주시 별내면,19723,1198,1909,2528,1790,3229,3639,2791,1726,790,103,20,9855,616,1031,1268,930,1623,1893,1350,771,335,33,5,9868,582,878,1260,860,1606,1746,1441,955,455,70,15
2021,04,읍면동,경기도 남양주시 수동면,8969,338,533,808,741,1036,1783,1962,1117,518,126,7,4714,188,300,472,412,572,982,1025,550,190,21,2,4255,150,233,336,329,464,801,937,567,328,105,5
2021,04,읍면동,경기도 남양주시 양정동,4526,154,193,522,478,471,896,1077,482,226,24,3,2564,75,97,307,296,298,511,640,241,92,7,0,1962,79,96,215,182,173,385,437,241,134,17,3
2021,04,읍면동,경기도 남양주시 오남읍,53511,3874,6555,6738,5370,10076,9684,5928,3520,1569,193,4,26943,2018,3355,3613,2722,5022,5152,2893,1526,597,44,1,26568,1856,3200,3125,2648,5054,4532,3035,1994,972,149,3
2021,04,읍면동,경기도 남양주시 와부읍,61583,3918,7275,7738,5906,10832,11099,7799,4726,1990,288,12,30398,2048,3729,4110,2930,5131,5609,3744,2207,808,79,3,31185,1870,3546,3628,2976,5701,5490,4055,2519,1182,209,9
2021,04,읍면동,경기도 남양주시 조안면,4184,200,239,408,417,507,778,885,477,231,39,3,2170,102,116,230,219,266,426,464,241,97,6,3,2014,98,123,178,198,241,352,421,236,134,33,0
2021,04,읍면동,경기도 남양주시 진건읍,24007,983,1852,3235,2321,3253,5111,4159,1985,969,136,3,12469,551,933,1794,1271,1743,2700,2194,898,359,26,0,11538,432,919,1441,1050,1510,2411,1965,1087,610,110,3
2021,04,읍면동,경기도 남양주시 진접읍,92910,8062,11391,10638,10081,17254,15277,11308,5976,2595,316,12,46860,4196,5879,5626,5005,8662,8106,5630,2682,989,84,1,46050,3866,5512,5012,5076,8592,7171,5678,3294,1606,232,11
2021,04,읍면동,경기도 남양주시 퇴계원읍,29466,1702,2541,4033,3303,4231,5644,4674,2230,988,112,8,14707,843,1330,2148,1756,2123,2722,2354,1040,360,29,2,14759,859,1211,1885,1547,2108,2922,2320,1190,628,83,6
2021,04,읍면동,경기도 남양주시 평내동,36643,3224,4905,4596,4320,7307,5896,3503,1908,872,110,2,18031,1634,2522,2309,2127,3557,3028,1665,843,319,27,0,18612,1590,2383,2287,2193,3750,2868,1838,1065,553,83,2
2021,04,읍면동,경기도 남양주시 호평동,56844,6301,7156,6125,7494,11850,8266,5173,3090,1185,195,9,27728,3266,3681,3168,3515,5723,4199,2332,1336,462,45,1,29116,3035,3475,2957,3979,6127,4067,2841,1754,723,150,8
2021,04,읍면동,경기도 남양주시 화도읍,104133,8631,11480,12218,12223,19696,17671,12254,6848,2732,366,14,52149,4478,5986,6404,6093,9997,9149,5890,3027,1033,89,3,51984,4153,5494,5814,6130,9699,8522,6364,3821,1699,277,11
2021,04,읍면동,경기도 남양주시 화도읍동부출장소,14853,1635,1330,1609,2176,2546,2314,1951,837,389,65,1,7518,837,698,845,1089,1329,1181,979,397,151,11,1,7335,798,632,764,1087,1217,1133,972,440,238,54,0
2021,04,시군,경기도 동두천시,93289,6057,8511,11157,9993,14050,16338,13466,8617,4491,582,27,46610,3122,4285,6077,5186,7253,8627,6640,3620,1639,158,3,46679,2935,4226,5080,4807,6797,7711,6826,4997,2852,424,24
2021,04,읍면동,경기도 동두천시 보산동,2938,138,200,323,284,369,548,524,356,179,17,0,1427,61,91,195,149,190,266,274,140,57,4,0,1511,77,109,128,135,179,282,250,216,122,13,0
2021,04,읍면동,경기도 동두천시 불현동,27154,1841,2583,3453,2926,4081,4870,3798,2302,1153,143,4,13394,929,1294,1843,1490,2034,2505,1884,956,419,39,1,13760,912,1289,1610,1436,2047,2365,1914,1346,734,104,3
2021,04,읍면동,경기도 동두천시 상패동,5318,253,282,593,617,629,975,971,610,328,57,3,2836,143,141,334,366,364,557,522,279,117,12,1,2482,110,141,259,251,265,418,449,331,211,45,2
2021,04,읍면동,경기도 동두천시 생연1동 ,6853,478,579,745,764,922,1219,1115,635,360,35,1,3426,254,279,411,397,486,638,554,263,131,13,0,3427,224,300,334,367,436,581,561,372,229,22,1
2021,04,읍면동,경기도 동두천시 생연2동 ,11996,746,1236,1333,1189,1910,2028,1694,1147,647,65,1,5892,401,629,730,588,970,1065,785,457,250,17,0,6104,345,607,603,601,940,963,909,690,397,48,1
2021,04,읍면동,경기도 동두천시 소요동,8749,403,511,904,789,1140,1582,1667,1104,572,68,9,4556,207,270,528,434,658,866,848,525,201,19,0,4193,196,241,376,355,482,716,819,579,371,49,9
2021,04,읍면동,경기도 동두천시 송내동,25309,2057,2915,3317,3001,4452,4103,2620,1834,888,120,2,12471,1048,1474,1762,1523,2220,2141,1192,729,353,29,0,12838,1009,1441,1555,1478,2232,1962,1428,1105,535,91,2
2021,04,읍면동,경기도 동두천시 중앙동,4972,141,205,489,423,547,1013,1077,629,364,77,7,2608,79,107,274,239,331,589,581,271,111,25,1,2364,62,98,215,184,216,424,496,358,253,52,6
2021,04,시군,경기도 부천시 ,812158,55482,69159,115879,114038,127571,145892,113955,46738,20174,3122,148,402851,28545,35457,59790,58682,64362,70741,56139,21602,6782,712,39,409307,26937,33702,56089,55356,63209,75151,57816,25136,13392,2410,109
2021,04,읍면동,경기도 부천시 대산동 ,81355,4542,6257,11566,11085,12218,14547,12699,5684,2381,360,16,40311,2352,3232,6115,5920,6204,6940,6003,2595,872,74,4,41044,2190,3025,5451,5165,6014,7607,6696,3089,1509,286,12
2021,04,읍면동,경기도 부천시 범안동 ,95610,9470,9293,11253,14024,17353,14303,11933,5264,2308,386,23,46859,4857,4631,5795,6842,8847,6840,5712,2443,791,93,8,48751,4613,4662,5458,7182,8506,7463,6221,2821,1517,293,15
2021,04,읍면동,경기도 부천시 부천동 ,89537,5429,7099,12788,11900,13785,16393,13475,5859,2475,314,20,44781,2782,3696,6657,6200,7194,8083,6515,2691,868,89,6,44756,2647,3403,6131,5700,6591,8310,6960,3168,1607,225,14
2021,04,읍면동,경기도 부천시 상동,86069,7788,9769,12056,12453,15139,15224,9159,2934,1301,240,6,42308,3965,4992,6176,5984,7129,7381,4799,1412,415,52,3,43761,3823,4777,5880,6469,8010,7843,4360,1522,886,188,3
2021,04,읍면동,경기도 부천시 성곡동 ,83093,4358,6865,12466,9652,12290,16828,12338,5392,2544,350,10,41615,2208,3590,6568,5163,6252,8410,6172,2353,815,83,1,41478,2150,3275,5898,4489,6038,8418,6166,3039,1729,267,9
2021,04,읍면동,경기도 부천시 소사본동,56719,3713,4257,7790,8099,7824,10096,9216,3909,1571,229,15,28007,1911,2134,4070,4280,3912,4740,4462,1883,554,58,3,28712,1802,2123,3720,3819,3912,5356,4754,2026,1017,171,12
2021,04,읍면동,경기도 부천시 신중동 ,130604,9620,11161,19262,21359,20495,22551,17109,5882,2658,487,20,63115,4967,5638,9416,10569,9795,10412,8612,2750,853,98,5,67489,4653,5523,9846,10790,10700,12139,8497,3132,1805,389,15
2021,04,읍면동,경기도 부천시 심곡동 ,63663,2983,3826,10064,9348,9448,11563,9831,4588,1747,252,13,32352,1591,1953,5153,5141,5169,5816,4717,2155,612,43,2,31311,1392,1873,4911,4207,4279,5747,5114,2433,1135,209,11
2021,04,읍면동,경기도 부천시 오정동 ,83956,4872,6812,12588,10701,12713,16783,12166,4850,2148,309,14,42955,2514,3602,6754,5803,6752,8465,6159,2167,667,69,3,41001,2358,3210,5834,4898,5961,8318,6007,2683,1481,240,11
2021,04,읍면동,경기도 부천시 중동,41552,2707,3820,6046,5417,6306,7604,6029,2376,1041,195,11,20548,1398,1989,3086,2780,3108,3654,2988,1153,335,53,4,21004,1309,1831,2960,2637,3198,3950,3041,1223,706,142,7
2021,04,시군,경기도 성남시 ,932867,67266,86510,130689,135421,155085,154722,116031,57641,25187,4118,197,462086,34397,44356,67012,68933,76514,77390,56787,26239,9399,1013,46,470781,32869,42154,63677,66488,78571,77332,59244,31402,15788,3105,151
2021,04,구,경기도 성남시 분당구 ,479217,38826,53006,64870,68825,85466,76498,50732,25458,13057,2402,77,232361,19914,27149,32633,33243,39747,37642,24760,11540,5054,661,18,246856,18912,25857,32237,35582,45719,38856,25972,13918,8003,1741,59
2021,04,읍면동,경기도 성남시 분당구 구미1동 ,17680,1314,1660,2715,2745,2917,2936,1877,936,481,97,2,8560,692,810,1314,1360,1387,1421,928,425,194,29,0,9120,622,850,1401,1385,1530,1515,949,511,287,68,2
2021,04,읍면동,경기도 성남시 분당구 구미동,31307,2201,2692,4495,4486,4938,5209,3644,2098,1248,288,8,15028,1081,1410,2285,2186,2285,2484,1810,916,472,98,1,16279,1120,1282,2210,2300,2653,2725,1834,1182,776,190,7
2021,04,읍면동,경기도 성남시 분당구 금곡동,28607,1907,2325,4008,4616,4336,4539,3601,1994,1076,203,2,13464,962,1161,1964,2222,2013,2129,1703,856,398,56,0,15143,945,1164,2044,2394,2323,2410,1898,1138,678,147,2
2021,04,읍면동,경기도 성남시 분당구 백현동,27554,2812,3074,3807,3712,4683,4820,2881,1205,475,84,1,13283,1446,1593,1885,1714,2210,2291,1403,567,150,24,0,14271,1366,1481,1922,1998,2473,2529,1478,638,325,60,1
2021,04,읍면동,경기도 성남시 분당구 분당동,26219,1956,2923,3690,3568,4572,4239,2973,1433,728,132,5,12900,1009,1528,1923,1798,2112,2054,1446,686,305,37,2,13319,947,1395,1767,1770,2460,2185,1527,747,423,95,3
2021,04,읍면동,경기도 성남시 분당구 삼평동,24827,2653,3058,3042,3555,4648,3996,2403,973,420,76,3,12100,1389,1534,1529,1614,2255,2005,1148,452,157,16,1,12727,1264,1524,1513,1941,2393,1991,1255,521,263,60,2
2021,04,읍면동,경기도 성남시 분당구 서현1동 ,32241,2436,4301,4541,4210,6255,5062,2833,1557,885,158,3,15584,1247,2191,2241,2034,2849,2543,1378,688,370,42,1,16657,1189,2110,2300,2176,3406,2519,1455,869,515,116,2
2021,04,읍면동,경기도 성남시 분당구 서현2동 ,18615,1407,2271,2726,2370,3209,3306,1976,825,445,79,1,9190,733,1188,1454,1190,1436,1627,986,394,166,16,0,9425,674,1083,1272,1180,1773,1679,990,431,279,63,1
2021,04,읍면동,경기도 성남시 분당구 수내1동 ,17954,1245,2195,2439,2422,3682,2889,1398,922,658,101,3,8559,646,1148,1173,1128,1633,1490,678,380,248,35,0,9395,599,1047,1266,1294,2049,1399,720,542,410,66,3
2021,04,읍면동,경기도 성남시 분당구 수내2동 ,10534,1153,1948,949,851,2590,1492,772,469,263,45,2,5108,555,977,507,351,1174,835,378,209,109,11,2,5426,598,971,442,500,1416,657,394,260,154,34,0
2021,04,읍면동,경기도 성남시 분당구 수내3동 ,14027,1026,2408,1861,1537,3150,2149,1127,490,241,37,1,6963,523,1261,965,775,1449,1122,547,222,87,12,0,7064,503,1147,896,762,1701,1027,580,268,154,25,1
2021,04,읍면동,경기도 성남시 분당구 야탑1동 ,17516,1278,1281,2713,2829,2710,2676,2314,1147,469,94,5,8667,644,674,1397,1425,1352,1260,1152,545,191,26,1,8849,634,607,1316,1404,1358,1416,1162,602,278,68,4
2021,04,읍면동,경기도 성남시 분당구 야탑2동 ,16689,1252,1774,2116,2064,2740,2583,2276,1177,602,102,3,7957,609,916,1036,966,1235,1251,1120,546,251,27,0,8732,643,858,1080,1098,1505,1332,1156,631,351,75,3
2021,04,읍면동,경기도 성남시 분당구 야탑3동 ,28966,2166,2025,4101,5293,4310,4526,3856,1737,795,146,11,14261,1129,1008,2121,2814,2180,2111,1842,782,245,29,0,14705,1037,1017,1980,2479,2130,2415,2014,955,550,117,11
2021,04,읍면동,경기도 성남시 분당구 운중동,21557,2169,2389,2426,3106,4053,3517,2502,943,384,66,2,10514,1122,1208,1225,1392,1956,1741,1245,472,139,14,0,11043,1047,1181,1201,1714,2097,1776,1257,471,245,52,2
2021,04,읍면동,경기도 성남시 분당구 이매1동 ,25795,2244,3123,3324,3553,4563,4175,2673,1371,624,140,5,12571,1174,1567,1718,1714,2099,2079,1316,622,243,37,2,13224,1070,1556,1606,1839,2464,2096,1357,749,381,103,3
2021,04,읍면동,경기도 성남시 분당구 이매2동 ,13544,997,1828,1766,1302,2327,2404,1653,791,399,76,1,6626,518,981,910,589,1023,1192,846,380,169,17,1,6918,479,847,856,713,1304,1212,807,411,230,59,0
2021,04,읍면동,경기도 성남시 분당구 정자1동 ,30934,2024,3299,4694,4928,5903,4837,2561,1656,907,117,8,14586,1026,1610,2141,2279,2591,2446,1247,775,421,46,4,16348,998,1689,2553,2649,3312,2391,1314,881,486,71,4
2021,04,읍면동,경기도 성남시 분당구 정자2동 ,15791,902,1355,2029,2908,2620,2357,1791,1045,654,126,4,7473,495,728,1021,1454,1190,1122,853,401,179,29,1,8318,407,627,1008,1454,1430,1235,938,644,475,97,3
2021,04,읍면동,경기도 성남시 분당구 정자3동 ,15459,1316,1749,1998,2291,2803,2408,1468,794,522,109,1,7482,677,919,1030,1105,1304,1181,694,324,217,30,1,7977,639,830,968,1186,1499,1227,774,470,305,79,0
2021,04,읍면동,경기도 성남시 분당구 정자동,19661,1423,1916,3101,3426,3209,2938,2134,1023,417,70,4,9835,728,961,1647,1797,1528,1448,1036,481,190,18,1,9826,695,955,1454,1629,1681,1490,1098,542,227,52,3
2021,04,읍면동,경기도 성남시 분당구 판교동,23740,2945,3412,2329,3053,5248,3440,2019,872,364,56,2,11650,1509,1776,1147,1336,2486,1810,1004,417,153,12,0,12090,1436,1636,1182,1717,2762,1630,1015,455,211,44,2
2021,04,구,경기도 성남시 수정구 ,238336,15358,17180,34842,35391,36958,40467,33903,16935,6354,889,59,120625,7774,8787,18328,18913,19556,20608,16438,7705,2305,194,17,117711,7584,8393,16514,16478,17402,19859,17465,9230,4049,695,42
2021,04,읍면동,경기도 성남시 수정구 고등동,8741,732,514,1384,1910,1100,1318,1060,519,175,28,1,4320,392,255,658,990,550,659,515,245,49,7,0,4421,340,259,726,920,550,659,545,274,126,21,1
2021,04,읍면동,경기도 성남시 수정구 단대동,15807,1042,1286,2154,2209,2434,2731,2194,1198,482,70,7,7827,536,678,1138,1142,1258,1329,1020,522,186,14,4,7980,506,608,1016,1067,1176,1402,1174,676,296,56,3
2021,04,읍면동,경기도 성남시 수정구 복정동,11109,704,486,2268,2577,1994,1383,1058,470,130,37,2,6132,363,250,1218,1531,1205,755,516,237,52,5,0,4977,341,236,1050,1046,789,628,542,233,78,32,2
2021,04,읍면동,경기도 성남시 수정구 산성동,7652,376,633,923,961,1282,1286,1188,725,248,28,2,3946,200,335,522,542,705,652,554,326,105,5,0,3706,176,298,401,419,577,634,634,399,143,23,2
2021,04,읍면동,경기도 성남시 수정구 수진1동 ,12572,372,654,1793,1463,1740,2544,2270,1229,439,60,8,6548,188,359,985,854,966,1390,1104,541,149,11,1,6024,184,295,808,609,774,1154,1166,688,290,49,7
2021,04,읍면동,경기도 성남시 수정구 수진2동 ,16010,778,1068,2353,2087,2262,2850,2633,1436,480,56,7,8038,375,561,1212,1141,1180,1422,1263,665,202,14,3,7972,403,507,1141,946,1082,1428,1370,771,278,42,4
2021,04,읍면동,경기도 성남시 수정구 시흥동,3128,160,148,506,512,423,465,532,273,93,13,3,1670,82,85,293,299,228,235,269,137,39,3,0,1458,78,63,213,213,195,230,263,136,54,10,3
2021,04,읍면동,경기도 성남시 수정구 신촌동,4753,499,448,738,882,754,613,507,215,81,16,0,2546,260,251,470,480,400,308,243,104,26,4,0,2207,239,197,268,402,354,305,264,111,55,12,0
2021,04,읍면동,경기도 성남시 수정구 신흥1동 ,13349,480,716,2007,1789,1988,2507,2255,1112,438,54,3,7032,244,378,1085,1051,1156,1393,1090,483,138,13,1,6317,236,338,922,738,832,1114,1165,629,300,41,2
2021,04,읍면동,경기도 성남시 수정구 신흥2동 ,20289,1788,1612,2649,3354,3095,3472,2777,1125,356,56,5,9943,877,799,1329,1701,1529,1647,1344,568,129,18,2,10346,911,813,1320,1653,1566,1825,1433,557,227,38,3
2021,04,읍면동,경기도 성남시 수정구 신흥3동 ,11268,427,629,1749,1540,1692,2156,1758,954,320,41,2,5873,206,337,914,887,941,1163,865,429,121,9,1,5395,221,292,835,653,751,993,893,525,199,32,1
2021,04,읍면동,경기도 성남시 수정구 양지동,9935,558,920,1361,1099,1645,1731,1449,828,301,42,1,4913,283,474,685,573,840,877,690,363,118,9,1,5022,275,446,676,526,805,854,759,465,183,33,0
2021,04,읍면동,경기도 성남시 수정구 위례동,45770,4923,4173,5594,7350,8100,7055,5463,2075,883,148,6,22383,2502,2043,2795,3482,4113,3414,2705,1007,288,32,2,23387,2421,2130,2799,3868,3987,3641,2758,1068,595,116,4
2021,04,읍면동,경기도 성남시 수정구 태평1동 ,15544,512,742,2838,2163,2130,2686,2467,1402,540,61,3,7973,269,377,1467,1209,1210,1401,1208,616,199,17,0,7571,243,365,1371,954,920,1285,1259,786,341,44,3
2021,04,읍면동,경기도 성남시 수정구 태평2동 ,15555,730,1065,2517,2142,2256,2767,2270,1228,506,68,6,7818,350,564,1331,1179,1181,1421,1069,537,175,10,1,7737,380,501,1186,963,1075,1346,1201,691,331,58,5
2021,04,읍면동,경기도 성남시 수정구 태평3동 ,13458,603,919,1940,1723,1966,2543,2176,1092,432,62,2,6892,310,451,1101,944,1039,1326,1087,464,154,15,1,6566,293,468,839,779,927,1217,1089,628,278,47,1
2021,04,읍면동,경기도 성남시 수정구 태평4동 ,13396,674,1167,2068,1630,2097,2360,1846,1054,450,49,1,6771,337,590,1125,908,1055,1216,896,461,175,8,0,6625,337,577,943,722,1042,1144,950,593,275,41,1
2021,04,구,경기도 성남시 중원구 ,215314,13082,16324,30977,31205,32661,37757,31396,15248,5776,827,61,109100,6709,8420,16051,16777,17211,19140,15589,6994,2040,158,11,106214,6373,7904,14926,14428,15450,18617,15807,8254,3736,669,50
